ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-247096,2025-11-13 17:47,2025-11-13 17:48,2025-11-14 18:03,resolved,chat,C108210,VR903546,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,I have been a loyal customer and this is how you treat me. Ordered my Nexa 2 watch in November. the box says my Nxea 2 watch but what's inside is not what I paid for. I already rechecked my order. This is the last time I buy from you.,"1. Wrong item delivered
2. Verified ord vs delivered item photos
3. rplc dispatched (SOP 4.2)",helpdesk
TK-247097,2025-11-13 18:32,2025-11-13 18:37,2025-11-18 18:54,resolved,chat,C104313,VR905618,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3036,0,4,,,Y,"HI
THE BOX SAYS THE CHARGING CASE I ORDERED BUT WHAT'S INSIDE IS NOT WHAT I PAD FOR
THE CHARGING CASE I ORDERED VR905618",issue: incorrect product shipped | raised with warehouse -> new unit shipped under doa ~Pranav,helpdesk
TK-247098,2025-11-13 18:53,2025-11-13 18:56,2025-11-13 19:14,resolved,chat,C109004,,VA-EB-AIR,App & Firmware,Normal,Chat Frontline,A3010,0,,,,N,"hi
teh app closses itself the moment i tap on my device
the airlite buds","Reported: app not opening. chk app version. Bug logged, workaround shared.",helpdesk
TK-247100,2025-11-13 18:54,2025-11-14 00:43,2025-11-14 01:22,resolved,social,C104259,,VA-AC-CASE,Billing & Payments,High,Billing,A3034,0,,,,N,"Ordered replacemment case 10 days ago.  The page failed after I paid and now nothing shows in my account.
I waited 24 hours. Nothing changed.
How do I get this fixed?",order manually created. issue: failed order after payment. asked for utr. ~Megha,helpdesk
TK-247101,2025-11-13 18:58,2025-11-13 19:15,2025-11-13 19:54,resolved,voice,C100029,VR902364,VA-EB-PL2,Other,Normal,Voice Frontline,A3023,0,3,,,N,"hii
payment went through but i got no order id
the pulse 2 earbuds VR902364
??",failed order after payment | chk pg dashboard for txn -> order manually created,helpdesk
TK-247102,2025-11-13 19:04,2025-11-13 19:13,2025-11-16 19:29,resolved,chat,C101734,VR885641,VA-SW-NX2,Other,Normal,Chat Frontline,A3011,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Nexa 2 watch (VR885641) placed on October 30. I haven't received my order. I havve checked with neighbours. I request you to provide a resolution within 3 working days.

Regards,
Arjun Jain","issue: shipment not received | raised ticket w/ courier partner -> rto confirmed, reshipped",helpdesk
TK-247104,2025-11-13 19:49,2025-11-13 22:04,2025-11-13 22:29,resolved,email,C104104,,VA-HP-ST2,Billing & Payments,High,Billing,A3035,0,3,,,N,my order has not been delivered yet. please advise,"issue: order not delivered | confirmed address with cx -> rto confirmed, reshipped (SOP 5.4)",helpdesk
TK-247105,2025-11-13 20:46,2025-11-13 20:56,2025-11-14 21:20,resolved,chat,C107801,VR895456,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,Y,"hello ji
ordered black, got white, not what i asked for
please help karo
nexa 2
help",issue: wrong item delivered | verified order vs delivered item photos -> replacement dispatched,helpdesk
TK-247106,2025-11-13 21:04,2025-11-14 00:26,2025-11-16 00:47,resolved,social,C100801,VR882362,VA-AC-CASE,Billing & Payments,High,Billing,A3035,0,,,,N,"not acceptable at this price. teh chaging csae i ordered purchased around diwali, order vr882362. payment done, order status has not moved since 08/11. i alreeady checked with neighbours. escalate this to someone senior.",Contcat re order not delivered. Checked AWB with courier. Re-shipped from warehouse. Cx informed.,helpdesk
TK-247107,2025-11-13 21:40,2025-11-13 21:43,2025-11-13 22:28,resolved,chat,C109299,VR907844,VA-EB-PL1,Charging & Battery,Normal,Chat Frontline,A3010,0,4,,,N,"hi vireo support, pulse 1 purchased 10 days ago, order vr907844. the left one is dead every morning even though it was in the case all night. i cleaned the contacts w/ a cloth. not acceptable at this price. waiting for ur reply.","Reported: left earbud not taking charge. chk case LED behaviour w/ cx. Reset rslvd, cx conf left bud charging.",helpdesk
TK-247109,2025-11-13 22:27,2025-11-13 23:57,2025-11-14 00:15,resolved,social,C102222,VR901402,VA-SW-NX2,Other,Normal,Chat Frontline,A3003,0,3,6499,CANCEL,N,"i bought the nexa 2 on 09 nov. change of mind, please stop the shipment.
i tried cancel button, greyed out. nothing changed.
i want a replacement.
thanks in advance, ramesh mehta","1. cancellation request
2. cancelled before dispatch
3. refund approved, rs 6499, 5-7 working days",helpdesk
TK-247110,2025-11-13 23:37,2025-11-13 23:43,2025-11-17 00:04,resolved,chat,C103188,VR890555,VA-EB-PL1,Billing & Payments,Normal,Billing,A3030,1,,,,N,paid but package not delivered even after 8 days,Contact re shipment not rcvd. Checked AWB with crr. xfer to Logistics. Refund initiated as lost in transit. Closing. (SOP 2.7) ~Imran,helpdesk
TK-247111,2025-11-14 00:50,2025-11-14 06:50,2025-11-14 07:08,resolved,email,C107771,VR905884,VA-EB-AIR,Connectivity,Normal,Email Frontline,A3019,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the AirLite buds (VR905884) placed on 04 Sep. Not pairing with my phone. I have restarted the phone. I request you to look into this matter at the earliest.

Yours faithfully,
Komal Chopra","reset done, paired ok. issue: pairing failure. walked through froget + re-pair.",helpdesk
TK-247112,2025-11-14 07:06,2025-11-14 07:06,2025-11-14 07:20,resolved,chat,C108210,VR903546,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3035,2,4,,,N,"This is very disappointing.  Nexa 2 purchased last week, ordeer VR903546. it has been 5 days and I have nothing in hand. I already called the courier. Escalate this to someone senior","Cx reported order not delivered. Confirmed address with cx. Transferred to Billing. Courier confirmed delivery for 19 Nov, cx informed. Cx satisfied on chat.",helpdesk
TK-247113,2025-11-14 07:35,2025-11-14 07:36,2025-11-14 07:57,resolved,chat,C103818,VR908974,VA-HP-ST2,Product Enquiry,Normal,Chat Frontline,A3004,0,,,,N,"hi sir
coupon coode not working
help",cx: promo code invalid | chk coupon validity -> store credit issued,helpdesk
TK-247114,2025-11-14 08:00,2025-11-14 08:08,2025-11-14 08:46,resolved,chat,C105838,VR884308,VA-SP-MINI,Other,Normal,Chat Frontline,A3004,0,3,,,Y,"Hi Vireo support, Got the mini speaker from vireo.in 3 weeks back. Buzzing sound from the speaker. I tried different apps. Nothing changed. How do I get this fixed? Rgds Manish Sheikh",issue: audio distortion | chk fw -> replacement raised,helpdesk
TK-247115,2025-11-14 08:23,2025-11-14 09:16,2025-11-14 09:36,resolved,voice,C105652,VR905303,VA-HP-ST3,Other,Normal,Voice Frontline,A3025,0,3,,,N,"[IVR transcript] Namaste, Order VR905303 (my Strata 3 headphones). Cancel order VR905303. I tried cancel button, greyed out. I want a replacement.","Already shipped, advised RTO/return. Issue: order cancellation. Cancelled before dispatch.",helpdesk
TK-247117,2025-11-14 08:56,2025-11-14 09:30,2025-11-14 09:48,resolved,voice,C108640,,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,4,3499,DUP-PAYMENT,N,"Really frustrating.  Got the Pulse 2 earbuds from Flipkart recently. payment was deducted but no order was created. I already waited 24 hours. I want a replacement or refund, nothing else.",full refund processed (3499). issue: failed order after payment. confirmed with payment gateway.,helpdesk
TK-247118,2025-11-14 09:28,2025-11-14 13:30,2025-11-14 13:44,resolved,email,C103292,VR903338,VA-EB-PL1,Connectivity,Normal,Email Frontline,A3022,0,,,,Y,"hello
pairing is not working
pulse 1
help","cx: pairing failure | asked cx to reset the device -> replacemeent approved, reverse pkp arranged",helpdesk
TK-247119,2025-11-14 09:31,2025-11-14 09:32,2025-11-22 10:38,resolved,chat,C107901,,VA-EB-AIR,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,4,,,Y,app shows the left at 0 percent no matter how logn its in the caes,"Customer states L bud no charge in case. conf FW 3.0.0. Replacement raised, RMA shared w/ cx. Cx informed.",helpdesk
TK-247120,2025-11-14 09:34,2025-11-14 09:39,2025-11-14 09:48,resolved,chat,C101003,,VA-SP-ORB,Product Enquiry,Low,Chat Frontline,A3009,0,4,,,N,"hii
before i buy - will tihs talk to a 2019 samsung
my orbit
help",issue: product enquiry | shared spec sheet -> cx satisfied,helpdesk
TK-247122,2025-11-14 10:09,2025-11-14 10:21,2025-11-14 10:34,resolved,social,C100439,VR903530,VA-AC-CASE,Delivery & Shipping,Low,Logistics,A3027,0,,,,N,"hii
teh couurier marked it delivered but nobody in my huose got anything
spare case",cx states dlvry delayed. conf address w/ cx. rfnd initiated as lost in transit.,helpdesk
TK-247124,2025-11-14 10:09,2025-11-14 10:19,2025-11-14 10:33,resolved,chat,C102786,VR905349,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3031,0,3,,,N,"Namaste, Bought the Nexa 2 around 31-07-2025 from Amazon. Paid on 31-07-2025, still waiting for something to show up. How do I get this fixed?",Re-shipped from warehouse. Issue: shipment not rcvd. Raised ticket w/ courier partner. [closed],helpdesk
TK-247125,2025-11-14 10:21,2025-11-14 14:10,2025-11-14 14:22,resolved,voice,C104313,VR905618,VA-AC-CASE,Other,Normal,Voice Frontline,A3024,0,,2598,CANCEL,N,[IVR transcript] HELLO CANCEL ORDER VR905618 PLS REPLY,cancellation request | cancelled before dispatch -> full refund processed (2598) -SS,helpdesk
TK-247126,2025-11-14 10:25,2025-11-14 10:31,2025-11-14 11:10,resolved,chat,C105517,VR896164,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3004,0,,,,N,"To the Vireo Custtomer Care Team,

I am writing with reference to my order of the AirLite buds (VR896164) placed on July 27. Bluetooth keeps cutting out. I have reset btoh devices. I request you to look into this matter at the earliest.

Sincerely,
Varun Chopra","re: bt dropouts | checked fw 1.1.8 -> advised, cx will monitor (sop 4.2)",helpdesk
TK-247128,2025-11-14 11:23,2025-11-14 11:50,2025-11-14 11:59,resolved,email,C102299,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3027,0,5,,,N,"Very poor quality. This is regarding Pulse 2. typo in the flat number, courier will never find it. I already tried editing in app. Escalate this to someone senior.","cx states address update. chk dispatch status. Already dispatched, adv to redirect w/ crr. (SOP 3.1)",helpdesk
TK-247129,2025-11-14 11:41,2025-11-14 12:33,2025-11-15 13:02,resolved,social,C107821,,VA-HP-ST2,Billing & Payments,Normal,Billing,A3030,1,,,,N,i am losing patience.  this is regarding strata 2. payment successful but order not delivered. i already checked the tracking page daily. escalate this to someone senior.,"Not a billing issue - delivery query, transferring to logistics. Cx reported shipment not rcvd. Raised ticket w/ crr partner. xfer to Logistics. Refund initiated as lost in transit. Follow-up not required. (SOP 3.1) ~Imran",helpdesk
TK-247130,2025-11-14 12:11,2025-11-14 12:14,2025-11-14 12:33,resolved,chat,C105532,VR899392,VA-EB-PL2,Other,Normal,Chat Frontline,A3014,0,4,1400,CANCEL,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the Pulse 2 earbuds (VR899392) placed on 13 Nov. Please cancel, ordered by mistake. I have tried cancel button, greyed out. I request you to look into this matter at the earliest.

Regards,
Sunita Naidu
Kolkata","1. Cancellation request
2. Cancelled before dispatch
3. rfnd approved, Rs 1400, 5-7 working days ~Rohan",helpdesk
TK-247131,2025-11-14 12:36,2025-11-14 16:53,2025-11-14 17:02,closed,email,C106143,VR891841,VA-EB-PL2,Billing & Payments,Normal,Billing,A3035,0,,,,N,Not what I expected from Vireo.  This is regarding Pulse 2. invoice not downloading. I alerady checked orders page. Fix this or I am posting on twitter,Conatct re invoice query. Regenerated invoice. GST invoice regenerated and shared. Cx satisfied on chat. (SOP 2.7),helpdesk
TK-247133,2025-11-14 13:26,2025-11-14 14:39,2025-11-17 17:16,resolved,voice,C103624,VR880572,VA-EB-PL1,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,4,,,N,[IVR transcript] hello ji right earbud completely silent hello??,ticket raised for single side audio only. checked balance settings with cx. reset resolved.,helpdesk
TK-247134,2025-11-14 14:09,2025-11-14 15:47,2025-11-14 16:04,resolved,email,C108210,VR903546,VA-SW-NX2,Billing & Payments,High,Billing,A3035,0,,,,N,"Hello, Order VR903546 (the Nexa 2). Coupon code not working. I tried on app and website. Nothing changed. Waiting for your reply. Awaiting response,",Cx reported discount not applied. Checked coupon validity. Store credit issued. Closing. (SOP 3.1),helpdesk
TK-247136,2025-11-14 14:59,2025-11-14 15:38,2025-11-14 16:07,resolved,social,C102016,,VA-EB-PL2,Other,Normal,Chat Frontline,A3013,0,2,,,N,"it has been 4 days and I have nothing in hand, kindly look into it",re-shipped from warehouse //SNE,helpdesk
TK-247137,2025-11-14 15:18,2025-11-14 15:25,2025-11-16 15:45,resolved,chat,C103286,,VA-SW-NX2,Billing & Payments,Normal,Billing,A3029,2,,,,N,piad but package not delivered even after 6 days,"Not a billing issue - delivery query, transferring to logistics. RTO confirmed, reshipped. Issue: delivery delayed. Raised ticket with courier partner. Via Logistics.",helpdesk
TK-247139,2025-11-14 16:10,2025-11-14 17:50,2025-11-16 18:19,resolved,email,C105205,VR905054,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,2,,,N,Ordered my Pulse 2 around Diwali. Refund was promised 11 days ago and nothing. Kindly look inot it. Rgds,Refund confirmed credited. Issue: refund delay. Checked reverse pickup QC status. ~Pranav,helpdesk
TK-247140,2025-11-14 18:03,2025-11-15 01:38,2025-11-15 01:57,resolved,email,C102350,VR884090,VA-SW-NX2,Billing & Payments,High,Billing,A3034,0,,5849,DUP-PAYMENT,N,"Namaste,
This is regarding my Nexa 2 watch. My bank says Rs 4999 went to you but your site says I have no orders.
I checked bank statement. Nothing changed.
Pathetic experience honestly.
I want my money back.
Rgds,",full refund processed (5849). issue: amount deducted without ord. asked for utr.,helpdesk
TK-247141,2025-11-14 18:38,2025-11-14 18:41,2025-11-14 18:56,resolved,chat,C108627,VR885474,VA-SP-MINI,Billing & Payments,High,Billing,A3035,0,,,,N,"my company accounts team is asking for the tax bil
can someone fix this?",Ticket raised for invoice query. Updated GSTIN on order. Invoice emailed. Case closed with cx consent. (SOP 4.2),helpdesk
TK-247142,2025-11-14 19:16,2025-11-14 19:28,2025-11-14 19:49,resolved,social,C105072,VR887633,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of my Pulse 2 (VR887633) placed on 10/11. Payment was deducted but no order was created. I have tried logging out and in. I REQUEST YOU TO PROCESS A REFUND TO MY ORIGINAL PAYMENT METHOD.

REGARDS,
RAMESH RATHORE","1. Amount deducted without orer
2. Checked PG dashboard for txn
3. Auto-refund confirmed within 5-7 days",helpdesk
TK-247143,2025-11-14 19:21,2025-11-14 19:43,2025-11-16 20:04,closed,voice,C108800,VR903218,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,[IVR transcript] hii still waiting for my refund anyone there,refund confirmed credited ~Pranav,helpdesk
TK-247144,2025-11-14 19:47,2025-11-14 19:59,2025-11-14 20:13,resolved,chat,C105810,VR888939,VA-SP-MINI,Billing & Payments,High,Billing,A3035,0,4,,,N,"ordered orbit mini in october. invoice not downloading. i tried different browser. waiting for your reply. tank you,",Contact re invoice not downloading. Regenerated invoice. Invoice emailed. Follow-up not required.,helpdesk
TK-247145,2025-11-14 20:04,2025-11-14 21:08,2025-11-14 21:26,resolved,email,C104015,,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3029,0,5,,,N,"paid on 07 Nov, still waiting for sometihng to show up, waiting for your reply","shipment not received | confirmed address with cx -> courier confirmed delivery for 16 nov, cx informed",helpdesk
TK-247146,2025-11-14 20:28,2025-11-14 20:42,2025-11-14 21:21,resolved,voice,C102581,VR893989,VA-SP-ORB,App & Firmware,Normal,Voice Frontline,A3023,0,,,,N,"bhai
firmware update is stuck at 99%
abhi tak kuch nahi hua
anyone there",replacement raised (bricked) //ZOY,helpdesk
TK-247147,2025-11-14 21:37,2025-11-14 23:39,2025-11-15 00:13,resolved,email,C105319,VR889608,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3001,0,3,,,N,keeps losing my phone if I walk to the other room.  please advise,replacement raised. issue: intermittent disconnects. checked interference sources. ~Abhishek,helpdesk
TK-247148,2025-11-14 21:48,2025-11-14 23:10,2025-11-14 23:38,resolved,email,C100451,,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"dear sir/madam, bought the airlite buds around november 11 from amazon. package not delivered even after 21 days. i called the courier. nothing changed. waiting for your reply. thanks in advance","1. delivery delayed
2. conf address w/ cx
3. rfnd initiated as lost in transit",helpdesk
TK-247150,2025-11-14 22:07,2025-11-14 22:12,2025-11-14 22:26,resolved,chat,C103188,VR890555,VA-EB-PL1,Other,Normal,Chat Frontline,A3002,0,5,,,N,"is the pulse buds compatible w/ my tv, can someone fix this?",Cx satisfied. Issue: compatibility query. Shared compatibility info. (SOP 3.1) -VG,helpdesk
